Customer_ID,Name,Age,Gender,Email,Phone,Salary,Purchase_History,Signup_Date,Membership_Level,Feedback
6518,David,22.0,F,user979@gmail.com,+234807320078,-5000.0,-5,2025-09-15,Bronze, Poor
3153, Frank  ,40.0,UNKNOWN,user3786@gmail.com,+234808065480,30000.0,0,2025-09-16,Silver,Good
7094, Eve  ,22.0,Female,user1106@gmail.com,+234805524977,2500000.0,11,2025-09-17,Unknown,Excellent
7974,Frank,18.0,M,,+234805365667,-5000.0,15,2025-09-18,Unknown,Excellent
5774,Grace,60.0,UNKNOWN,user4641@gmail.com,+234802991705,,-5,2025-09-19,Gold, Bad 
8692,Eve,25.0,Male,user3188@gmail.com,+234806681235,100000.0,7,2025-09-20,Silver,Excellent
4103,Grace,60.0,Female,user2167@gmail.com,+234804501667,30000.0,18,2025-09-21,Gold,nan
3440,Bob,22.0,UNKNOWN,user3826@gmail.com,+234801434529,-5000.0,6,2025-09-22,Unknown, Poor
5135,Bob,40.0,Female,user3694@gmail.com,+234806127598,50000.0,-1,2025-09-23,Silver,nan
8124,Alice,,Male,,+234804826647,100000.0,16,2025-09-24,Platinum, Bad 
6201,Eve,35.0,nan,user542@gmail.com,+234805413308,50000.0,14,2025-09-25,VIP, Average
1844, Eve  ,18.0,Female,user1713@gmail.com,+234801598967,50000.0,7,2025-09-26,Bronze, Average
1446,Grace,50.0,M,user3885@gmail.com,Invalid,30000.0,2,2025-09-27,Bronze, Average
4915,Frank,30.0,UNKNOWN,user1669@gmail.com,+234804420389,2500000.0,6,2025-09-28,Platinum, Bad 
4109,Bob,22.0,UNKNOWN,user2257@gmail.com,+234801455825,,19,2025-09-29,nan, Poor
2234,Charlie,60.0,UNKNOWN,user159@gmail.com,+234807655591,2500000.0,3,2025-09-30,Silver,Excellent
7587,Alice,40.0,Female,user3464@gmail.com,Invalid,-5000.0,11,2025-10-01,VIP, Bad 
1226,Hannah,18.0,Male,user2134@gmail.com,+234807040925,50000.0,8,2025-10-02,Platinum, Poor
5143, Eve  ,30.0,Female,user684@gmail.com,+234802435398,150000.0,1,2025-10-03,Silver,Excellent
8185,David,50.0,Female,user92@gmail.com,+234802509874,2500000.0,-2,2025-10-04,VIP,Good
6558,David,,nan,user450@gmail.com,+234809602452,2500000.0,18,2025-10-05,Silver, Poor
1186,Charlie,,UNKNOWN,user3012@gmail.com,+234802345853,30000.0,1,2025-10-06,Bronze,nan
3535, Bob  ,22.0,Male,user4790@gmail.com,+234801663147,2500000.0,11,2025-10-07,VIP,nan
2932,Bob,22.0,F,user864@gmail.com,+234803297270,150000.0,11,2025-10-08,Bronze,Good
3032,Bob,40.0,Male,user4486@gmail.com,Invalid,150000.0,-5,2025-10-09,Bronze, Average
2252,Frank,35.0,Female,,+234803589962,-5000.0,-4,2025-10-10,VIP, Average
6509,Grace,40.0,M,user724@gmail.com,+234802093261,50000.0,12,2025-10-11,Platinum, Poor
6074,David,25.0,Male,user3231@gmail.com,+234805247637,-5000.0,3,2025-10-12,Silver,nan
2881,Bob,18.0,UNKNOWN,user2482@gmail.com,+234803499207,150000.0,-1,2025-10-13,VIP,Good
1269,David,18.0,M,user2993@gmail.com,+234801564775,-5000.0,-5,2025-10-14,Unknown, Bad 
2630, Charlie  ,60.0,F,user727@gmail.com,Invalid,100000.0,1,2025-10-15,Bronze,Excellent
5405,Alice,,F,user3095@gmail.com,+234803274361,,-4,2025-10-16,Silver, Average
7139,Grace,,M,user1769@gmail.com,+234805107439,50000.0,-3,2025-10-17,VIP, Average
2574,Frank,40.0,F,user4719@gmail.com,+234805440949,150000.0,-2,2025-10-18,Platinum, Average
2695,Eve,60.0,M,,+234805174274,,-3,2025-10-19,VIP, Average
4258,Charlie,22.0,Female,user4958@gmail.com,+234802329100,-5000.0,13,2025-10-20,VIP,nan
4262,Grace,18.0,M,user330@gmail.com,+234809582564,,19,2025-10-21,Gold, Poor
2445,David,22.0,Female,user386@gmail.com,+234806485281,100000.0,6,2025-10-22,Unknown,nan
7263,Charlie,40.0,UNKNOWN,user1329@gmail.com,+234805747777,100000.0,9,2025-10-23,Silver, Poor
9411,Eve,30.0,UNKNOWN,user2504@gmail.com,Invalid,70000.0,-2,2025-10-24,VIP,Good
1052,Grace,22.0,F,user697@gmail.com,+234804451273,,18,2025-10-25,Bronze, Bad 
6570,Frank,,nan,user2810@gmail.com,+234806167931,50000.0,-5,2025-10-26,Bronze,Good
8579,Hannah,18.0,nan,user3592@gmail.com,+234808413075,100000.0,10,2025-10-27,Gold,nan
2666,Alice,40.0,M,user26@gmail.com,+234805476604,50000.0,0,2025-10-28,Bronze,nan
7901,Eve,60.0,Female,user2353@gmail.com,Invalid,,11,2025-10-29,VIP, Bad 
3785, Grace  ,35.0,UNKNOWN,user522@gmail.com,+234804547936,100000.0,-1,2025-10-30,Silver, Poor
1719,Frank,35.0,UNKNOWN,user2843@gmail.com,+234807944319,70000.0,17,2025-10-31,Gold, Average
9597,David,40.0,UNKNOWN,,+234805491782,,7,2025-11-01,Unknown,Good
7855, Eve  ,35.0,F,user2196@gmail.com,Invalid,50000.0,6,2025-11-02,nan, Bad 
3294,Hannah,18.0,UNKNOWN,,+234802631144,2500000.0,-5,2025-11-03,Gold,Excellent
9263,Charlie,30.0,nan,,+234803737475,70000.0,19,2025-11-04,Platinum, Bad 
5482,Bob,22.0,Male,user1241@gmail.com,+234801480755,,6,2025-11-05,Platinum,Good
1698,Charlie,,F,,+234805874272,100000.0,19,2025-11-06,Silver, Poor
8243,David,50.0,M,,+234802332782,150000.0,16,2025-11-07,Silver, Average
6918,Grace,60.0,Male,user1777@gmail.com,+234808261325,,-4,2025-11-08,nan,Excellent
1348, Hannah  ,18.0,F,user1997@gmail.com,Invalid,30000.0,12,2025-11-09,Gold,Good
6374,Alice,,F,,+234809868168,50000.0,3,2025-11-10,VIP, Poor
8869,Eve,25.0,Female,user1686@gmail.com,+234804255329,100000.0,10,2025-11-11,VIP, Bad 
1307,Grace,25.0,Male,user2285@gmail.com,+234804823524,100000.0,14,2025-11-12,Platinum, Poor
4416,Alice,60.0,Male,,+234805718503,30000.0,9,2025-11-13,Silver, Poor
5820, David  ,18.0,nan,user1872@gmail.com,+234802099136,150000.0,16,2025-11-14,nan, Average
4558,Eve,40.0,Male,user3223@gmail.com,+234801012044,70000.0,4,2025-11-15,Silver,Good
5478,Frank,22.0,UNKNOWN,user2525@gmail.com,Invalid,2500000.0,-4,2025-11-16,VIP,nan
7531,Frank,40.0,nan,user1322@gmail.com,+234806771763,100000.0,-2,2025-11-17,Platinum, Poor
5620,Grace,40.0,UNKNOWN,user255@gmail.com,Invalid,-5000.0,12,2025-11-18,VIP, Bad 
3985,Charlie,,nan,user1904@gmail.com,+234808733836,70000.0,13,2025-11-19,VIP, Bad 
9112,Grace,35.0,M,user97@gmail.com,Invalid,70000.0,12,2025-11-20,Gold, Average
9467,Charlie,25.0,nan,user2778@gmail.com,+234803519565,70000.0,8,2025-11-21,Silver, Poor
3547,Hannah,50.0,M,user4751@gmail.com,+234802299600,150000.0,2,2025-11-22,Gold, Bad 
1336,David,50.0,nan,user1863@gmail.com,+234804772048,,-1,2025-11-23,Gold,nan
3979,Frank,22.0,M,user4948@gmail.com,+234806957644,30000.0,-1,2025-11-24,VIP, Bad 
4968,Hannah,25.0,UNKNOWN,,+234804966982,50000.0,2,2025-11-25,Platinum, Average
1910,Eve,,nan,user1373@gmail.com,+234807879477,30000.0,5,2025-11-26,VIP, Poor
2996,Frank,60.0,Female,,+234808406920,100000.0,18,2025-11-27,Unknown, Average
4129, Charlie  ,18.0,nan,user4882@gmail.com,+234804615452,30000.0,17,2025-11-28,Platinum, Poor
6447,Grace,40.0,M,,+234803313066,50000.0,15,2025-11-29,nan, Bad 
7129, David  ,40.0,F,,+234805487968,,1,2025-11-30,Silver,nan
6850,Frank,,UNKNOWN,,+234804161552,100000.0,7,2025-12-01,Unknown,Good
5204,Hannah,60.0,Female,user1243@gmail.com,+234804455801,,11,2025-12-02,Unknown, Bad 
8446,David,,F,user1104@gmail.com,+234809738270,100000.0,13,2025-12-03,Unknown,Good
9519, Hannah  ,,F,user2004@gmail.com,+234806272103,50000.0,-3,2025-12-04,Bronze, Poor
1314,Frank,35.0,UNKNOWN,user1113@gmail.com,+234808858006,,-4,2025-12-05,Silver, Poor
2134,Grace,50.0,nan,user1254@gmail.com,+234801847753,50000.0,0,2025-12-06,VIP,Excellent
5876, Alice  ,,Male,user1625@gmail.com,+234805240114,50000.0,13,2025-12-07,Platinum, Poor
9102,Grace,40.0,Female,user2345@gmail.com,+234809528013,150000.0,9,2025-12-08,Unknown, Poor
9347,Frank,25.0,nan,user3845@gmail.com,+234807768781,30000.0,-2,2025-12-09,Bronze,Excellent
6592,Charlie,25.0,UNKNOWN,,+234805452598,100000.0,13,2025-12-10,Unknown,Good
2724,Grace,35.0,Male,,Invalid,70000.0,1,2025-12-11,Platinum, Poor
4343,Eve,25.0,UNKNOWN,user2321@gmail.com,+234808513111,70000.0,14,2025-12-12,nan, Average
1886,Charlie,40.0,UNKNOWN,,+234805390209,,15,2025-12-13,Platinum, Poor
1721, Charlie  ,50.0,F,user4832@gmail.com,+234803797573,50000.0,8,2025-12-14,nan, Poor
8678,Charlie,50.0,nan,user3525@gmail.com,+234804753461,30000.0,1,2025-12-15,Bronze, Bad 
4357,David,50.0,UNKNOWN,user1530@gmail.com,+234808411269,100000.0,14,2025-12-16,Bronze, Poor
1870, Bob  ,18.0,nan,,+234809952057,,8,2025-12-17,Silver, Poor
7751,Bob,60.0,Male,user384@gmail.com,+234805639872,50000.0,16,2025-12-18,Gold, Average
1497,Alice,18.0,F,user1361@gmail.com,+234809154533,150000.0,19,2025-12-19,Unknown,Excellent
2756, Hannah  ,18.0,Male,user98@gmail.com,+234807007700,70000.0,16,2025-12-20,Bronze,Excellent
2117,Hannah,18.0,Male,user4562@gmail.com,+234808445825,70000.0,-1,2025-12-21,Unknown,Excellent
3828,Charlie,25.0,F,user1004@gmail.com,+234801617905,100000.0,9,2025-12-22,Gold, Bad 
2647,Bob,30.0,nan,user2002@gmail.com,Invalid,100000.0,6,2025-12-23,Gold, Poor
7992, Alice  ,25.0,Male,,+234807016874,100000.0,11,2025-12-24,Gold,Good
7771,David,30.0,M,user4904@gmail.com,+234807155260,,18,2025-12-25,nan,Good
1142,Charlie,25.0,nan,user4141@gmail.com,+234805420342,100000.0,15,2025-12-26,Gold, Average
3761,Eve,40.0,UNKNOWN,,+234808301511,2500000.0,-1,2025-12-27,Bronze, Bad 
4435,David,60.0,F,user1465@gmail.com,+234808100470,,13,2025-12-28,Unknown,nan
7622,Alice,,F,user4142@gmail.com,+234807353250,30000.0,4,2025-12-29,Platinum, Bad 
8069,David,,nan,user1371@gmail.com,+234808950175,50000.0,6,2025-12-30,Unknown, Poor
5512,Eve,18.0,M,user3127@gmail.com,+234805722002,70000.0,-4,2025-12-31,Unknown,nan
2848,Hannah,,M,user3850@gmail.com,+234801451608,-5000.0,11,2026-01-01,Bronze,Good
3696, David  ,60.0,M,user4291@gmail.com,+234803391995,-5000.0,19,2026-01-02,Bronze, Bad 
2717,Alice,60.0,M,,+234808976793,,-1,2026-01-03,VIP, Average
4072,Hannah,22.0,Female,user1368@gmail.com,+234804290084,50000.0,9,2026-01-04,VIP,Good
3786,Hannah,35.0,F,user2387@gmail.com,+234804477874,150000.0,14,2026-01-05,Silver, Bad 
4791,Hannah,60.0,Male,user3350@gmail.com,+234804080095,100000.0,17,2026-01-06,Gold, Poor
4871, Eve  ,35.0,F,,+234803108164,70000.0,7,2026-01-07,Gold, Poor
2806,Eve,,F,user3714@gmail.com,+234801629038,150000.0,14,2026-01-08,VIP,nan
2504,Hannah,35.0,F,user3399@gmail.com,+234803247807,2500000.0,5,2026-01-09,Platinum, Poor
4308,David,30.0,M,user4200@gmail.com,+234808146096,,12,2026-01-10,Silver, Poor
8117,Eve,40.0,M,user3044@gmail.com,+234808228088,100000.0,3,2026-01-11,Unknown,Good
6048,Grace,35.0,Female,user2014@gmail.com,+234803877695,2500000.0,10,2026-01-12,Platinum,Good
9263, David  ,40.0,nan,user4076@gmail.com,+234801230219,50000.0,18,2026-01-13,VIP, Bad 
2690,Charlie,18.0,F,user1887@gmail.com,+234806041361,2500000.0,9,2026-01-14,Unknown, Average
4303,Eve,,UNKNOWN,user1833@gmail.com,+234808718134,30000.0,-2,2026-01-15,Platinum,Excellent
4113,David,40.0,nan,user3838@gmail.com,+234809149677,50000.0,18,2026-01-16,Gold,Excellent
8850,Charlie,,Female,user4954@gmail.com,+234808535765,,6,2026-01-17,VIP, Poor
7416,Eve,18.0,M,user3943@gmail.com,+234802989824,30000.0,7,2026-01-18,Unknown, Bad 
2504,Charlie,40.0,F,user3131@gmail.com,+234809742626,30000.0,3,2026-01-19,Platinum,Excellent
9924,Frank,22.0,M,user2835@gmail.com,+234805578421,100000.0,9,2026-01-20,Silver,Excellent
4924,Eve,35.0,nan,,+234804137583,50000.0,12,2026-01-21,Silver,Excellent
9615,Frank,22.0,Male,user2615@gmail.com,+234809951914,,14,2026-01-22,Bronze,Excellent
5485,Alice,60.0,M,user3044@gmail.com,+234809759470,150000.0,16,2026-01-23,nan,nan
9100,Alice,30.0,M,user2350@gmail.com,+234806329271,150000.0,1,2026-01-24,Unknown,Excellent
9684,David,18.0,Female,user1881@gmail.com,+234805739513,30000.0,15,2026-01-25,VIP,nan
1191,Bob,50.0,Male,user354@gmail.com,+234804521587,100000.0,6,2026-01-26,VIP,nan
9690,Frank,50.0,nan,user174@gmail.com,+234809470882,2500000.0,4,2026-01-27,Unknown, Bad 
5917,Frank,40.0,UNKNOWN,user3198@gmail.com,+234808069831,150000.0,1,2026-01-28,VIP,Excellent
6831,Alice,35.0,UNKNOWN,user1855@gmail.com,+234807455996,30000.0,8,2026-01-29,Gold,Excellent
5322,Frank,,UNKNOWN,user4603@gmail.com,+234806159763,-5000.0,9,2026-01-30,Gold,nan
7999,Bob,50.0,F,user3613@gmail.com,+234808306322,2500000.0,-2,2026-01-31,VIP, Bad 
8282,Hannah,,UNKNOWN,user4869@gmail.com,+234806541474,50000.0,2,2026-02-01,Unknown,Good
2874,Charlie,50.0,F,user1834@gmail.com,+234801378177,150000.0,13,2026-02-02,Platinum,Good
5763,Charlie,18.0,nan,user3942@gmail.com,+234808449971,70000.0,13,2026-02-03,Gold,Good
9464,Bob,50.0,nan,user1864@gmail.com,+234805294953,-5000.0,-1,2026-02-04,Unknown,Excellent
2051,Frank,60.0,M,user2236@gmail.com,+234805502985,,16,2026-02-05,VIP, Bad 
8538,Frank,25.0,UNKNOWN,user411@gmail.com,Invalid,-5000.0,-3,2026-02-06,Gold,Good
8411,Frank,40.0,Female,user2496@gmail.com,+234807693388,70000.0,4,2026-02-07,Unknown, Poor
7320,Grace,30.0,nan,,+234807752239,50000.0,9,2026-02-08,Bronze, Poor
3105, David  ,50.0,Male,user4799@gmail.com,+234802892743,2500000.0,-4,2026-02-09,Silver, Bad 
1307,Eve,35.0,Male,user3009@gmail.com,+234803656722,70000.0,15,2026-02-10,nan,Excellent
8737,Bob,30.0,nan,user1935@gmail.com,+234801485144,50000.0,4,2026-02-11,Bronze,nan
4359,Bob,,M,user3271@gmail.com,+234808199720,50000.0,16,2026-02-12,VIP,Good
4176,Grace,22.0,Male,user2937@gmail.com,+234807526425,100000.0,10,2026-02-13,Unknown,Excellent
2251,Bob,60.0,Male,,+234804342145,-5000.0,-3,2026-02-14,Silver,nan
6366,Hannah,,M,user342@gmail.com,+234802160735,70000.0,1,2026-02-15,Platinum,Good
2517,Hannah,,M,,+234809704010,30000.0,13,2026-02-16,VIP, Average
7226,Bob,30.0,M,user4737@gmail.com,+234808811604,50000.0,9,2026-02-17,Platinum, Average
6305,Grace,22.0,Female,user3027@gmail.com,+234801011355,-5000.0,6,2026-02-18,Platinum,Excellent
6869,Bob,35.0,M,user19@gmail.com,+234805923566,70000.0,-4,2026-02-19,Gold, Poor
9039, Frank  ,30.0,M,user957@gmail.com,+234809425654,30000.0,7,2026-02-20,Gold,Excellent
5891,Grace,,M,user4155@gmail.com,+234807630457,,14,2026-02-21,Silver,Good
5992, David  ,18.0,nan,,+234808028732,30000.0,13,2026-02-22,Silver,Excellent
2961,Alice,30.0,UNKNOWN,user2497@gmail.com,+234803689731,70000.0,1,2026-02-23,Unknown,Excellent
3863,Frank,,nan,user1040@gmail.com,+234803063947,2500000.0,18,2026-02-24,Gold,Good
7603,Hannah,25.0,UNKNOWN,user4437@gmail.com,+234803900234,2500000.0,-3,2026-02-25,nan, Poor
5567,Frank,,Female,user3383@gmail.com,+234803992118,70000.0,0,2026-02-26,Silver, Average
7513,Eve,22.0,Female,user2460@gmail.com,+234802631456,30000.0,-5,2026-02-27,Unknown,nan
5005,Grace,,Male,user4210@gmail.com,+234802356285,30000.0,15,2026-02-28,Bronze,Good
1183,Hannah,35.0,nan,,+234802099062,150000.0,-4,2026-03-01,VIP,Excellent
8755,Alice,60.0,UNKNOWN,user739@gmail.com,+234806962690,50000.0,-5,2026-03-02,Bronze, Bad 
4358, Bob  ,40.0,Female,user1274@gmail.com,+234804498243,70000.0,17,2026-03-03,VIP,Excellent
7615,Alice,25.0,Female,,+234806954857,50000.0,-2,2026-03-04,Unknown,nan
7797, David  ,60.0,nan,user1312@gmail.com,+234809237172,50000.0,-1,2026-03-05,Gold,Excellent
9728,Charlie,30.0,Male,user3733@gmail.com,+234803439692,-5000.0,-4,2026-03-06,nan, Bad 
8678,Frank,25.0,M,user3767@gmail.com,+234802635719,,10,2026-03-07,Bronze,nan
6698,Grace,22.0,F,user3169@gmail.com,+234804406405,-5000.0,2,2026-03-08,nan,Excellent
2273,Grace,,Male,user4283@gmail.com,+234804879466,70000.0,9,2026-03-09,Platinum, Bad 
7653,Alice,35.0,F,user1929@gmail.com,+234807748899,50000.0,5,2026-03-10,Bronze,Excellent
2096, Eve  ,60.0,Male,user4844@gmail.com,+234807117099,2500000.0,4,2026-03-11,Silver, Poor
9002,Hannah,30.0,Male,user244@gmail.com,+234801655195,,-3,2026-03-12,Bronze,nan
5247, David  ,,M,user968@gmail.com,+234807127394,150000.0,17,2026-03-13,Gold, Average
6314,Charlie,30.0,Female,user2718@gmail.com,+234801844438,2500000.0,5,2026-03-14,Gold, Poor
4354,David,35.0,UNKNOWN,user2875@gmail.com,+234807946767,50000.0,11,2026-03-15,nan,Good
1270,Grace,60.0,Male,user2992@gmail.com,+234803427246,2500000.0,4,2026-03-16,Silver,Good
2186,Bob,30.0,M,user125@gmail.com,+234808413607,50000.0,11,2026-03-17,VIP,Excellent
7305,Charlie,,F,user4926@gmail.com,Invalid,150000.0,8,2026-03-18,Silver,Good
3398,Hannah,30.0,nan,user3856@gmail.com,+234803605485,70000.0,17,2026-03-19,Unknown,Good
7995,Hannah,60.0,nan,user4441@gmail.com,+234807016689,-5000.0,-5,2026-03-20,VIP,Excellent
8299, Grace  ,,Female,user4104@gmail.com,+234805428331,2500000.0,19,2026-03-21,Gold,Excellent
5182,Eve,22.0,nan,user4329@gmail.com,+234806489317,30000.0,3,2026-03-22,nan, Average
3230,Charlie,18.0,Male,user2300@gmail.com,+234807624633,150000.0,18,2026-03-23,nan, Bad 
7511, Grace  ,,F,user118@gmail.com,+234808065295,30000.0,18,2026-03-24,Gold,Excellent
1128,Eve,25.0,Male,user3972@gmail.com,+234809783482,70000.0,9,2026-03-25,Unknown, Average
4672,Bob,18.0,nan,user3371@gmail.com,+234808944733,2500000.0,-2,2026-03-26,VIP, Poor
5765,Eve,30.0,UNKNOWN,user95@gmail.com,+234806693264,-5000.0,14,2026-03-27,Bronze,Good
4970,David,60.0,nan,user139@gmail.com,+234802611027,30000.0,15,2026-03-28,Bronze, Bad 
8545,Alice,,UNKNOWN,user3822@gmail.com,+234807020259,-5000.0,19,2026-03-29,Silver,nan
6552,David,60.0,nan,user4777@gmail.com,+234801173581,2500000.0,-3,2026-03-30,nan, Poor
1627,Hannah,,Female,user2253@gmail.com,+234809458156,100000.0,14,2026-03-31,Gold,Excellent
7589, Grace  ,60.0,F,user4084@gmail.com,+234804990911,30000.0,15,2026-04-01,Bronze, Poor
3044,Grace,25.0,UNKNOWN,user2067@gmail.com,+234809544658,-5000.0,1,2026-04-02,Gold,nan
3341, Frank  ,40.0,M,,+234806875609,150000.0,15,2026-04-03,Silver, Average
6884,David,18.0,Female,user951@gmail.com,+234809917470,50000.0,19,2026-04-04,Platinum,Excellent
9185, Charlie  ,18.0,Male,user3003@gmail.com,+234802606528,50000.0,16,2026-04-05,Gold,Excellent
1249,Hannah,,nan,,+234807617814,,-3,2026-04-06,Platinum, Bad 
3925,Bob,30.0,F,user4363@gmail.com,+234801368322,2500000.0,16,2026-04-07,nan, Average
6043,Hannah,35.0,F,user4358@gmail.com,+234803894388,150000.0,16,2026-04-08,Gold,Good
1974, Frank  ,35.0,nan,user2605@gmail.com,+234807519027,2500000.0,9,2026-04-09,VIP, Poor
8192,Frank,18.0,M,user3280@gmail.com,+234805527112,-5000.0,4,2026-04-10,Unknown,nan
3672,Frank,40.0,UNKNOWN,user2265@gmail.com,+234802753894,70000.0,10,2026-04-11,Platinum, Bad 
8279,Grace,35.0,nan,user2465@gmail.com,Invalid,,11,2026-04-12,VIP,nan
8531,Alice,50.0,F,user2599@gmail.com,Invalid,2500000.0,17,2026-04-13,Unknown, Bad 
9662,Eve,35.0,M,user1639@gmail.com,+234805102933,50000.0,13,2026-04-14,VIP,Excellent
2987,Charlie,,M,user2241@gmail.com,Invalid,50000.0,-5,2026-04-15,Silver, Poor
1090,Hannah,60.0,Male,user1165@gmail.com,+234806319620,,-5,2026-04-16,Silver, Bad 
9721,Grace,18.0,M,user2979@gmail.com,+234803286267,150000.0,15,2026-04-17,Bronze,Excellent
5059,Hannah,40.0,Female,user2403@gmail.com,Invalid,100000.0,8,2026-04-18,Platinum,Excellent
3773,Bob,30.0,F,user1676@gmail.com,+234809299558,30000.0,-4,2026-04-19,Bronze, Average
9383,Grace,,Female,user37@gmail.com,+234807100163,-5000.0,-4,2026-04-20,nan,Excellent
8409, Alice  ,22.0,M,user2371@gmail.com,+234802663085,2500000.0,14,2026-04-21,Platinum,Good
5440,Hannah,25.0,M,user2984@gmail.com,+234808513572,-5000.0,4,2026-04-22,Silver, Average
8347, Grace  ,18.0,Female,user2235@gmail.com,Invalid,100000.0,9,2026-04-23,Silver, Average
2008,Grace,40.0,Male,user4809@gmail.com,Invalid,100000.0,9,2026-04-24,Unknown,Good
4783,David,,M,user2@gmail.com,+234804854283,2500000.0,1,2026-04-25,Unknown,Good
7646,Bob,22.0,Female,user1254@gmail.com,+234802493897,100000.0,2,2026-04-26,Silver,nan
5298,Frank,,Female,user714@gmail.com,+234802990471,-5000.0,5,2026-04-27,nan, Bad 
5668, Bob  ,18.0,F,,+234805742455,2500000.0,10,2026-04-28,Platinum,nan
5287,Bob,30.0,Male,,+234803866560,150000.0,17,2026-04-29,nan, Bad 
3052,David,25.0,UNKNOWN,user1992@gmail.com,Invalid,100000.0,19,2026-04-30,nan,nan
7009,Eve,22.0,Female,user4374@gmail.com,+234802372173,30000.0,1,2026-05-01,Silver,Good
2716,Grace,30.0,F,user93@gmail.com,+234804966149,70000.0,14,2026-05-02,Bronze, Bad 
1310,Charlie,35.0,UNKNOWN,user4868@gmail.com,+234809820290,,3,2026-05-03,VIP,Good
5538, Frank  ,,F,user3628@gmail.com,+234801273357,2500000.0,19,2026-05-04,Unknown,Good
2260,Hannah,18.0,F,user2992@gmail.com,+234804533968,100000.0,13,2026-05-05,nan,nan
4932,Eve,,nan,user2205@gmail.com,+234803337834,100000.0,18,2026-05-06,Platinum,Excellent
1584,Alice,22.0,Male,user3592@gmail.com,Invalid,,-5,2026-05-07,VIP, Bad 
8616,Grace,50.0,M,user603@gmail.com,+234803053111,2500000.0,12,2026-05-08,Bronze, Average
9551,Frank,50.0,Male,user490@gmail.com,+234809805000,2500000.0,2,2026-05-09,Gold, Average
3866,Charlie,25.0,UNKNOWN,user2367@gmail.com,+234801892958,-5000.0,2,2026-05-10,Unknown, Bad 
6898,Grace,35.0,nan,user3045@gmail.com,+234801887985,-5000.0,16,2026-05-11,Silver, Bad 
3011,Alice,,Male,user3392@gmail.com,+234801817713,2500000.0,2,2026-05-12,Unknown, Bad 
7251,David,40.0,M,user3465@gmail.com,Invalid,2500000.0,8,2026-05-13,Unknown, Bad 
5939,Eve,18.0,Male,user1738@gmail.com,+234807723246,,18,2026-05-14,Unknown,Excellent
5006, Grace  ,18.0,Male,user2296@gmail.com,+234809137547,-5000.0,-4,2026-05-15,Bronze,Good
2625,Frank,22.0,Male,user3377@gmail.com,+234802922566,-5000.0,-3,2026-05-16,Gold, Bad 
1890,Bob,50.0,Female,user2282@gmail.com,+234804122550,70000.0,1,2026-05-17,Platinum,nan
7078, Hannah  ,60.0,Female,user4442@gmail.com,+234802305110,50000.0,-3,2026-05-18,Bronze, Bad 
8036,Hannah,,Male,user1107@gmail.com,+234803791383,70000.0,9,2026-05-19,Platinum,Good
9923,Hannah,22.0,M,user1802@gmail.com,+234804140169,50000.0,5,2026-05-20,VIP,Good
4961,Charlie,,M,user1067@gmail.com,+234805545280,150000.0,-4,2026-05-21,VIP,Good
3504,Grace,60.0,M,user1828@gmail.com,+234803713153,30000.0,16,2026-05-22,Platinum,nan
9806,Hannah,50.0,M,,+234802341243,-5000.0,12,2026-05-23,nan, Poor
4806,Frank,30.0,nan,user1034@gmail.com,Invalid,70000.0,8,2026-05-24,VIP, Average
7100,Bob,60.0,nan,user4796@gmail.com,+234807181250,30000.0,12,2026-05-25,VIP,nan
2719, Frank  ,22.0,F,user1700@gmail.com,+234804487155,,-4,2026-05-26,Silver, Bad 
7686,Grace,40.0,Male,,Invalid,70000.0,-2,2026-05-27,Platinum,Excellent
2587,Alice,,Male,user2390@gmail.com,+234803768933,150000.0,8,2026-05-28,Platinum,Excellent
8000,Bob,35.0,F,user80@gmail.com,+234808134930,,1,2026-05-29,Gold,Good
1896,Bob,22.0,M,user2041@gmail.com,Invalid,150000.0,9,2026-05-30,Unknown,Excellent
6558,Frank,30.0,UNKNOWN,user4825@gmail.com,+234801991449,150000.0,0,2026-05-31,Silver, Average
9469,David,40.0,UNKNOWN,user1202@gmail.com,+234808017494,100000.0,-1,2026-06-01,Bronze, Bad 
5647,Grace,50.0,F,user4196@gmail.com,+234803916412,,14,2026-06-02,Silver,Excellent
3432, Hannah  ,25.0,UNKNOWN,user97@gmail.com,+234807381381,-5000.0,12,2026-06-03,Bronze, Average
4904,David,18.0,Female,user1264@gmail.com,+234802699002,150000.0,5,2026-06-04,Platinum, Average
7837,Eve,60.0,Male,user1846@gmail.com,+234801273373,100000.0,2,2026-06-05,Silver, Poor
2449,Hannah,18.0,UNKNOWN,user2477@gmail.com,+234803782293,50000.0,6,2026-06-06,nan, Poor
5500,Alice,22.0,nan,user224@gmail.com,+234809741166,100000.0,12,2026-06-07,Gold,Excellent
6454,David,50.0,nan,user2612@gmail.com,+234802554440,-5000.0,9,2026-06-08,Unknown, Average
5117,Frank,,Female,user123@gmail.com,+234803614930,50000.0,2,2026-06-09,VIP,Good
9869,Grace,40.0,Male,user4565@gmail.com,+234806729930,100000.0,-2,2026-06-10,Bronze, Poor
3028,David,35.0,Female,user3777@gmail.com,+234806589029,100000.0,15,2026-06-11,VIP, Average
7845, Eve  ,18.0,Male,user2106@gmail.com,+234809849618,30000.0,9,2026-06-12,Unknown, Poor
4758,Charlie,,Male,user362@gmail.com,+234801236073,30000.0,5,2026-06-13,Platinum, Bad 
6904, Eve  ,30.0,UNKNOWN,user1617@gmail.com,+234807036462,-5000.0,-5,2026-06-14,Platinum, Average
